# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
219293       1    1353152    1430538    234      22  36989     -0.75503             0     -0.75503
83858        1    1382139    1469852    266      17  36989     -0.62337             0     -0.62337
55210        1    1422523    1495067    214      21  36989    -0.044881   -1.3878e-17    -0.044881
339453       1    1445158    1500740    156      17  36989      0.11304   -1.3878e-17      0.11304
29101        1    1452053    1535262    211      19  36989      0.19728             0      0.19728
643988       1    1508388    1560476     54       6  36989       0.3191             0       0.3191
142678       1    1525795    1590990      5       2  36989   -0.0096375   -1.0408e-17   -0.0096375
8510         1    1542060    1595030      3       1  36989      -0.2465             0      -0.2465
984          1    1546100    1615473      3       1  36989      -0.2465             0      -0.2465
728661       1    1566486    1649243     24       2  36989      0.19345             0      0.19345
728642       1    1608822    1680999     93       8  36989     -0.40007             0     -0.40007
9906         1    1631277    1702438    132      11  36989     -0.57918             0     -0.57918
65220        1    1657671    1736508    137      11  36989     -0.56938             0     -0.56938
2782         1    1691725    1847552    208      15  36989     -0.13831             0     -0.13831
163688       1    1821266    1873733    139      11  36989       0.3746             0       0.3746
339456       1    1824029    1875740    144      10  36989      0.45666             0      0.45666
85452        1    1828390    1960276    376      24  36989      0.73282             0      0.73282
2563         1    1925768    1987192     89      11  36989      0.69651             0      0.69651
5590         1    1956909    2141834    455      29  36989        1.592             0        1.592
100506504    1    2088250    2140812    105      16  36989        2.545             0        2.545
199990       1    2090899    2169159    174      29  36989       2.4103             0       2.4103
6497         1    2135134    2266652    399      60  36989      0.91631             0      0.91631
79906        1    2226719    2348190    464      57  36989     -0.17572             0     -0.17572
11079        1    2298214    2361883    219      47  36989      0.68922             0      0.68922
5192         1    2311241    2369010    188      42  36989       1.0008             0       1.0008
9651         1    2382754    2461964    233      35  36989        3.135             0        3.135
55229        1    2414975    2483061    185      25  36989     -0.22372             0     -0.22372
388585       1    2435184    2486684    137      20  36989    -0.090104   -1.3878e-17    -0.090104
8764         1    2462291    2520268    152      14  36989      0.15636             0      0.15636
127281       1    2492899    2547908    179      11  36989       2.0565             0       2.0565
79258        1    2497078    2589499    255      11  36989       2.2147             0       2.2147
100287898    1    2547807    2731230    202      16  36989       1.8222             0       1.8222
140625       1    2913046    2964467    233      11  36989     -0.96765             0     -0.96765
63976        1    2960565    3380185   1565     154  36989      0.70956             0      0.70956
27237        1    3346147    3422677    249      24  36989     -0.66081             0     -0.66081
1953         1    3379506    3553059    595      69  36989      -1.7093             0      -1.7093
127262       1    3516556    3571695    173      23  36989     -0.25805             0     -0.25805
49856        1    3522331    3591671    223      33  36989     -0.23336             0     -0.23336
7161         1    3544129    3677765    392      57  36989     -0.75145             0     -0.75145
148870       1    3643965    3713209    270      31  36989      -2.6386             0      -2.6386
388588       1    3664352    3717546    219      29  36989      -2.5076             0      -2.5076
57470        1    3671784    3738068    311      24  36989      -2.4587             0      -2.4587
9731         1    3703645    3798797    569      26  36989      -2.6095             0      -2.6095
1677         1    3748845    3826993    413      33  36989      -3.1398             0      -3.1398
339448       1    3780697    3841857    247      25  36989      -2.0801             0      -2.0801
55966        1    4690105    4868851    836      92  36989     -0.42836             0     -0.42836
261734       1    5897870    6077618    589      32  36989      -1.2539             0      -1.2539
8514         1    6027358    6186253    471      59  36989     -0.87806             0     -0.87806
26038        1    6136847    6265194    399      40  36989      -1.3928             0      -1.3928
6146         1    6220080    6284679    158      18  36989     -0.61892             0     -0.61892
388591       1    6241189    6306359    140      21  36989     -0.58325             0     -0.58325
23463        1    6256253    6321044    148      18  36989     -0.56187             0     -0.56187
390992       1    6279252    6330638    113      14  36989      -1.1012             0      -1.1012
387509       1    6282406    6346035    143      21  36989      -1.4969             0      -1.4969
11332        1    6299332    6478826    574      26  36989      -0.5458             0      -0.5458
54626        1    6450292    6509724    213      15  36989      0.31614             0      0.31614
83715        1    6459836    6546004    247      21  36989       1.0433             0       1.0433
8718         1    6495787    6552432    127      16  36989       1.7679             0       1.7679
57449        1    6501152    6605121    269      25  36989       1.6045             0       1.6045
79707        1    6556407    6639658    254      10  36989     -0.08921   -1.3878e-17     -0.08921
80835        1    6589987    6664817    206      15  36989      0.28235             0      0.28235
3104         1    6615051    6674340    119      24  36989       1.7119             0       1.7119
9903         1    6625784    6687958    124      23  36989       2.4138             0       2.4138
148479       1    6648756    6709093    136      20  36989       2.7936             0       2.7936
90326        1    6659925    6720646    138      17  36989        3.015             0        3.015
55735        1    6669228    6786966    272      17  36989        3.511             0        3.511
23261        1    6820384    7854766   2961     201  36989      -2.0071             0      -2.0071
9341         1    7806329    7866492    183      28  36989      0.62341             0      0.62341
8863         1    7819413    7930241    440      35  36989     -0.15549             0     -0.15549
10911        1    7882672    7938551    258      26  36989     -0.48314             0     -0.48314
3604         1    7950931    8028225    211      24  36989     -0.49738             0     -0.49738
11315        1    7996714    8070342    127      14  36989      -0.5113             0      -0.5113
54206        1    8046779    8111393     93       9  36989     -0.58221             0     -0.58221
50651        1    8353171    8429227    207      27  36989       4.6515             0       4.6515
473          1    8387464    8902699    834      30  36989       3.6341             0       3.6341
2023         1    8896059    8964151    137      16  36989       1.5474             0       1.5474
765          1    8980893    9060151    295      50  36989       0.5538             0       0.5538
155184       1    9038359    9111404    223      40  36989       -1.428             0       -1.428
6518         1    9072005    9156763    299      27  36989      -1.9733             0      -1.9733
80045        1    9138472    9214229    218      24  36989     -0.84391             0     -0.84391
9563         1    9269822    9356396    353      40  36989      0.90973             0      0.90973
80176        1    9310202    9454591    617      80  36989      0.39979             0      0.39979
84275        1    9574528    9667831    135      13  36989      -1.3229             0      -1.3229
199953       1    9623932    9699935    113      13  36989     -0.34898             0     -0.34898
5293         1    9686789    9814172    229      36  36989     -0.27829             0     -0.27829
22883        1    9764079    9909550    207      21  36989     -0.10512   -1.3878e-17     -0.10512
56998        1    9883334    9995316    196      30  36989      0.63644             0      0.63644
84328        1    9957168   10028460    132      18  36989     -0.50139             0     -0.50139
64802        1    9978486   10070556    187      17  36989     -0.86074             0     -0.86074
116362       1   10032255   10101078    116      12  36989     -0.37674             0     -0.37674
10277        1   10068041   10266297    431      22  36989      -0.2545             0      -0.2545
23095        1   10245606   10466664    699      20  36989      0.29888             0      0.29888
5226         1   10433884   10505565    195      21  36989    -0.042378   -1.3878e-17    -0.042378
378708       1   10464944   10535239    163      18  36989     -0.54173             0     -0.54173
100526739    1   10465159   10537060    165      18  36989     -0.54755             0     -0.54755
1325         1   10484776   10537060    120      12  36989     -0.69952             0     -0.69952
1676         1   10495588   10557613    121      14  36989     -0.76808             0     -0.76808
5195         1   10510003   10715815    487      36  36989      -1.4152             0      -1.4152
54897        1   10671661   10881733    491      86  36989       -2.162             0       -2.162
148345       1   10981530   11067094    270      30  36989    -0.012971   -1.0408e-17    -0.012971
23435        1   11047462   11110549    128      14  36989      0.78347             0      0.78347
10747        1   11061580   11132296    156      11  36989     0.074625   -1.3878e-17     0.074625
6723         1   11089649   11145091    148       9  36989     -0.60379             0     -0.60379
5394         1   11101675   11184961    200       7  36989     -0.87919             0     -0.87919
2475         1   11141588   11347614    399      10  36989      -1.1986             0      -1.1986
10218        1   11224346   11281038    108       5  36989      -1.4198             0      -1.4198
29914        1   11308255   11373491    104       9  36989      0.24094             0      0.24094
57540        1   11514295   11622640    316      20  36989      0.92146             0      0.92146
26232        1   11682924   11739888    173      32  36989     0.064539   -1.3878e-17     0.064539
93611        1   11689432   11748384    182      34  36989     0.015767   -1.0408e-17     0.015767
26270        1   11699150   11759411    177      35  36989     -0.22814             0     -0.22814
10459        1   11709537   11776678    224      40  36989      0.41219             0      0.41219
374946       1   11726781   11805336    236      47  36989      0.26388             0      0.26388
57085        1   11771142   11835828    185      30  36989     0.084998   -1.3878e-17     0.084998
284498       1   11798827   11874642    331      18  36989       0.3441             0       0.3441
4524         1   11820787   11891160    347      14  36989      0.45105             0      0.45105
1185         1   11841153   11928201    394      22  36989      0.48402             0      0.48402
4878         1   11880766   11932840    223      24  36989      0.47358             0      0.47358
4879         1   11892521   11943992    223      29  36989      0.60594             0      0.60594
90231        1   11954645   12011485    233      26  36989       0.9351             0       0.9351
5351         1   11969724   12060599    261      21  36989      0.78103             0      0.78103
9927         1   12015238   12098572    191      21  36989     -0.28906             0     -0.28906
60672        1   12054299   12117106    152      23  36989      0.30838             0      0.30838
943          1   12098434   12229264    324      53  36989       1.6527             0       1.6527
7133         1   12202044   12294279    275      32  36989      -2.1445             0      -2.1445
55187        1   12265101   12597099    687      24  36989      -2.1557             0      -2.1557
9249         1   12602939   12702820    408      47  36989      -1.0098             0      -1.0098
343066       1   12679566   12752097    203      17  36989      -1.1187             0      -1.1187
126767       1   12751118   12813726    174      17  36989     -0.66711             0     -0.66711
93190        1   12781163   12846102    187      13  36989      -1.3378             0      -1.3378
390999       1   12809984   12863049    146      19  36989      -2.1519             0      -2.1519
65121        1   12826546   12881777    245      20  36989       -2.423             0       -2.423
440560       1   12859468   12916264    255      16  36989      -1.9005             0      -1.9005
343069       1   12882261   12933578     98       6  36989     -0.87267             0     -0.87267
65122        1   12891941   12946764     80       4  36989     -0.66944             0     -0.66944
400735       1   12914033   12971025     21       2  36989     -0.31241             0     -0.31241
440563       1   13157960   13209326      1       1  36989     -0.16441             0     -0.16441
645425       1   13711907   13772803      1       1  36989      -1.9472             0      -1.9472
126755       1   13776445   13865242    379      51  36989      -1.5843             0      -1.5843
10630        1   13885252   13969452    345      47  36989     -0.93405             0     -0.93405
7799         1   14001714   14176574    575      33  36989      0.12504             0      0.12504
23254        1   14194646   15469544   4859     340  36989     -0.58401             0     -0.58401
55092        1   15454028   15571974    628      35  36989     -0.45764             0     -0.45764
727684       1   15465692   15523120    308      23  36989      -0.6338             0      -0.6338
114827       1   15548730   15749767    722      70  36989     -0.35669             0     -0.35669
79180        1   15711391   15781839    205      38  36989     -0.19153             0     -0.19153
11330        1   15739938   15798153    182      35  36989     -0.71263             0     -0.71263
63036        1   15758223   15823586    211      33  36989      -1.3438             0      -1.3438
51032        1   15777596   15842895    230      24  36989      -1.1878             0      -1.1878
842          1   15792896   15876407    275      15  36989      -1.0325             0      -1.0325
23341        1   15828343   15923228    351      13  36989     -0.56003             0     -0.56003
79814        1   15873194   15936605    252      10  36989     -0.12666             0     -0.12666
84301        1   15918953   16020539    288       9  36989      0.22525             0      0.22525
6248         1   15961364   16013217    112       7  36989      0.31604             0      0.31604
23207        1   15985632   16086264    273      19  36989     -0.70551             0     -0.70551
284723       1   16037721   16092884    159      23  36989      -1.2247             0      -1.2247
388595       1   16043987   16099292    141      25  36989       -1.424             0       -1.424
54751        1   16058107   16138089    232      37  36989      -1.4088             0      -1.4088
440567       1   16108657   16159194    240      18  36989      0.34048             0      0.34048
23013        1   16149359   16291951    293      19  36989      0.18712             0      0.18712
7709         1   16243364   16327627    207      20  36989     -0.64461             0     -0.64461
101928566    1   16277626   16348701    278      18  36989     -0.92114             0     -0.92114
149563       1   16305731   16358184    287      18  36989      -0.3599             0      -0.3599
27129        1   16315523   16371084    345      22  36989     -0.19873             0     -0.19873
1187         1   16323486   16385548    430      29  36989      -0.6228             0      -0.6228
1188         1   16345231   16408821    381      29  36989     -0.32692             0     -0.32692
348487       1   16359264   16425127    351      26  36989     -0.93559             0     -0.93559
1969         1   16425832   16507582    219      24  36989      0.15253             0      0.15253
128272       1   16499599   16564104    197      15  36989      0.82713             0      0.82713
101927546    1   16526343   16578528    121      12  36989       1.6663             0       1.6663
79363        1   16533182   16588659    115      12  36989       1.7434             0       1.7434
54455        1   16548339   16703965    330      12  36989       1.5203             0       1.5203
26099        1   16668525   16749643    214      22  36989       1.2548             0       1.2548
374955       1   16697101   16788919    228      30  36989       1.2352             0       1.2352
55707        1   16742167   16811585    187      23  36989       1.0781             0       1.0781
100133301    1   16840561   16891198     43       6  36989      0.79765             0      0.79765
55672        1   16863922   16965100      4       2  36989     -0.42857             0     -0.42857
729574       1   16974498   17025007     10       2  36989       1.8983             0       1.8983
9696         1   17223445   17324474    187      20  36989      0.43954             0      0.43954
4237         1   17275997   17333081    134      19  36989       1.1525             0       1.1525
23400        1   17287453   17363467    187      25  36989       1.4318             0       1.4318
6390         1   17320217   17405665    329      16  36989       1.7848             0       1.7848
11240        1   17368256   17470948    448      24  36989       1.2336             0       1.2336
29943        1   17506621   17597501    402      46  36989      0.63827             0      0.63827
51702        1   17550593   17635728    408      33  36989    -0.003465   -1.1276e-17    -0.003465
23569        1   17609690   17715495    569      38  36989     -0.69076             0     -0.69076
353238       1   17673741   17753195    361      29  36989     -0.13653             0     -0.13653
55920        1   17708251   17791250    305      17  36989     -0.13932             0     -0.13932
55160        1   17821693   18049370    523      49  36989      -1.7263             0      -1.7263
81569        1   18056808   18178558    335      30  36989      -1.1114             0      -1.1114
84966        1   18409240   18729977   1182     138  36989       1.7642             0       1.7642
127707       1   18782424   18837540    257      30  36989       1.2702             0       1.2702
5081         1   18932500   19100360    486      74  36989     -0.36369             0     -0.36369
80834        1   19141093   19211155    437      45  36989       -1.053             0       -1.053
8659         1   19172924   19254293    423      53  36989     -0.26582             0     -0.26582
126917       1   19205774   19307826    411      43  36989     -0.21279             0     -0.21279
23352        1   19376000   19561812    415      24  36989     -0.86549             0     -0.86549
23065        1   19517158   19603053    315      22  36989     -0.22185             0     -0.22185
51154        1   19553075   19611622    290      17  36989    0.0078647   -1.0408e-17    0.0078647
22977        1   19584057   19640280    240      21  36989      0.44726             0      0.44726
8574         1   19604202   19663640    225      32  36989      0.28721             0      0.28721
54896        1   19613740   19683925    248      30  36989     -0.36624             0     -0.36624
832          1   19640267   19837066    730      34  36989     0.047367   -1.3878e-17     0.047367
440574       1   19898471   19981315    244      28  36989       0.4984             0       0.4984
100532736    1   19898471   20009949    335      34  36989      0.47842             0      0.47842
4681         1   19944723   20009949    212      35  36989       0.4033             0       0.4033
3362         1   19966780   20031055    247      29  36989     0.005841   -1.1276e-17     0.005841
255104       1   19983706   20151424    578      60  36989       -1.691             0       -1.691
54546        1   20115522   20166771    221      37  36989     -0.88364             0     -0.88364
23252        1   20183356   20264438    259      25  36989      -1.2543             0      -1.2543
30814        1   20221800   20275110    156      22  36989     -0.91736             0     -0.91736
5320         1   20276924   20331932    206      35  36989      -1.3001             0      -1.3001
5322         1   20361157   20443394    289      34  36989     -0.20091             0     -0.20091
26279        1   20414143   20471059    164      44  36989     -0.29884             0     -0.29884
64600        1   20440823   20501879    156      34  36989     -0.30626             0     -0.30626
391013       1   20465484   20526687    144      28  36989     -0.26948             0     -0.26948
127733       1   20487578   20547540    139      21  36989     -0.97816             0     -0.97816
127731       1   20592412   20706662    424      39  36989      0.27817             0      0.27817
55450        1   20783884   20837728    112      21  36989      0.20274             0      0.20274
79594        1   20800941   20859674    142      21  36989       0.5873             0       0.5873
163933       1   20853932   20906513    275      28  36989     0.042012   -1.3878e-17     0.042012
978          1   20890444   20970401    399      28  36989      -1.6143             0      -1.6143
65018        1   20934948   21003004    262      16  36989        -2.94             0        -2.94
1650         1   20953260   21013037    190      22  36989      -2.9528             0      -2.9528
57576        1   20965475   21069317    359      48  36989      0.59812             0      0.59812
400745       1   21021225   21084133    209      29  36989       1.6743             0       1.6743
50809        1   21044170   21138808    195      21  36989       2.0289             0       2.0289
8672         1   21107785   21528381    783      23  36989       1.7031             0       1.7031
1889         1   21518740   21697034    514      42  36989     -0.48407             0     -0.48407
84224        1   21741583   21836393    343      25  36989     -0.11765   -1.3878e-17     -0.11765
249          1   21810475   21929905    487      46  36989      -0.8421             0      -0.8421
5909         1   21897708   22021010    491      67  36989      0.10003   -1.3878e-17      0.10003
84196        1   21979791   22134688    548      39  36989       1.4783             0       1.4783
401944       1   22113758   22176714    236      44  36989      0.18924             0      0.18924
3339         1   22123737   22288750    592      48  36989     -0.67124             0     -0.67124
23436        1   22278418   22340847    466      25  36989      -1.4118             0      -1.4118
10136        1   22303149   22364035    461      34  36989      0.65437             0      0.65437
998          1   22354120   22444439    311      22  36989       1.8017             0       1.8017
54361        1   22418798   22495474    267      30  36989       1.4209             0       1.4209
9923         1   22753344   22882650    235      32  36989       -1.815             0       -1.815
2046         1   22865004   22955087    317      41  36989      -1.0114             0      -1.0114
712          1   22938118   22991175    175      21  36989      -1.3446             0      -1.3446
714          1   22944969   22999603    167      18  36989      -1.0979             0      -1.0979
713          1   22954682   23013130    170      19  36989      -1.1739             0      -1.1739
2048         1   23012263   23266823    544      62  36989     -0.23205             0     -0.23205
646262       1   23254536   23324524    184      21  36989      -1.4017             0      -1.4017
729059       1   23312327   23367343     74       9  36989     -0.74943             0     -0.74943
23028        1   23320937   23435184    150      12  36989     -0.50623             0     -0.50623
7798         1   23385516   23529301    300      18  36989     -0.49877             0     -0.49877
3352         1   23493388   23546222    189      13  36989     -0.59201             0     -0.59201
10236        1   23610953   23696143    106      11  36989       -1.529             0       -1.529
80818        1   23660941   23721357    128      15  36989      -1.6235             0      -1.6235
6920         1   23682555   23776269    227      28  36989       -1.999             0       -1.999
55616        1   23730056   23835750    269      18  36989      -1.2104             0      -1.2104
1870         1   23807920   23882712    188      25  36989      -1.0173             0      -1.0173
3399         1   23859421   23911285    105      17  36989     -0.16375             0     -0.16375
6135         1   23993269   24047915    121      19  36989     -0.62903             0     -0.62903
6924         1   24044856   24113549     69      12  36989     -0.28958             0     -0.28958
57095        1   24079876   24139722     45      11  36989     0.021451   -1.0408e-17     0.021451
11313        1   24092275   24147029     41       8  36989     -0.20707             0     -0.20707
2582         1   24097089   24152294     44       6  36989     -0.25285             0     -0.25285
3155         1   24103367   24190110     97       8  36989     -0.90784             0     -0.90784
2517         1   24146567   24219859    258      11  36989      -1.7252             0      -1.7252
1269         1   24172005   24310549    267      11  36989      -1.3008             0      -1.3008
10772        1   24267935   24331953      3       1  36989     -0.19451             0     -0.19451
127294       1   24357531   24463665    337      33  36989     -0.20492             0     -0.20492
58985        1   24421261   24494783    229      30  36989     -0.93906             0     -0.93906
163702       1   24455647   24538765    283      35  36989      0.98928             0      0.98928
57822        1   24620812   24715972    269      30  36989     -0.82917             0     -0.82917
90529        1   24658489   24766587    310      20  36989      0.43582             0      0.43582
57185        1   24717245   24824473    275      21  36989        1.158             0        1.158
11123        1   24803841   24888510    282      24  36989       1.5677             0       1.5677
400746       1   24857567   24960819    412      40  36989       1.2266             0       1.2266
10250        1   24944594   25024772    140      17  36989        1.012             0        1.012
25932        1   25046760   25195815    246      23  36989      -1.3029             0      -1.3029
864          1   25201002   25316648    314      35  36989     -0.32136             0     -0.32136
25949        1   25523767   25584013     33      13  36989       -1.627             0       -1.627
57035        1   25543740   25599010     25      10  36989      -1.2003             0      -1.2003
6007         1   25573884   25681936     60       7  36989      -1.4157             0      -1.4157
23585        1   25639789   25713852     39       5  36989      -1.1054             0      -1.1054
6006         1   25662853   25772363    100       3  36989     -0.30675             0     -0.30675
55219        1   25732388   25851700    126       2  36989      -0.2652             0      -0.2652
26119        1   25845071   25920377    110      16  36989       -3.053             0       -3.053
57134        1   25918959   26136258    427      31  36989      -1.2192             0      -1.2192
57190        1   26101667   26169713    151      10  36989       -1.302             0       -1.302
56181        1   26121397   26184433    155       6  36989      -1.8723             0      -1.8723
79000        1   26133414   26210939    151       7  36989      -2.2434             0      -2.2434
164091       1   26162975   26227461    114       8  36989      -2.5481             0      -2.5481
3925         1   26185670   26258368     78       7  36989      -2.5053             0      -2.5053
5051         1   26261258   26351366    195      14  36989     -0.60834             0     -0.60834
2134         1   26323266   26387955    122      13  36989      -1.0327             0      -1.0327
7780         1   26339513   26398439    123      12  36989     -0.93277             0     -0.93277
84676        1   26352792   26419142    143      11  36989      -0.5667             0      -0.5667
149420       1   26412656   26477039    115       3  36989     -0.27688             0     -0.27688
79927        1   26460511   26514119    121      15  36989      0.51767             0      0.51767
51042        1   26471388   26522364    139      17  36989      0.47466             0      0.47466
10256        1   26478981   26541375    194      23  36989      0.37815             0      0.37815
378807       1   26492119   26554033    219      25  36989       0.2993             0       0.2993
64793        1   26535644   26630529    331      15  36989      0.10391   -1.3878e-17      0.10391
83442        1   26581213   26633013    168      14  36989      0.25772             0      0.25772
91544        1   26583773   26669756    277      15  36989     0.087351   -1.3878e-17     0.087351
1043         1   26619411   26672014    169      17  36989    -0.081606   -1.3878e-17    -0.081606
55057        1   26623350   26705621    285      22  36989     -0.48739             0     -0.48739
257101       1   26663125   26726023    226      31  36989     -0.53285             0     -0.53285
79727        1   26712269   26781219    156      24  36989     0.069244   -1.3878e-17     0.069244
79947        1   26733773   26822797    165      24  36989    0.0016895   -1.1276e-17    0.0016895
3151         1   26773902   26828133    103      15  36989     -0.11451   -1.3878e-17     -0.11451
6195         1   26831249   26926520    204      26  36989      0.60984             0      0.60984
101928728    1   26993623   27047896     82       9  36989       2.0622             0       2.0622
8289         1   26997522   27133601    175      12  36989       2.1343             0       2.1343
55650        1   27088739   27149894     63       9  36989       2.2499             0       2.2499
84243        1   27128201   27209092    106      10  36989       1.6696             0       1.6696
2810         1   27164633   27215947     73       7  36989       1.7161             0       1.7161
54707        1   27180872   27241869     86      10  36989       1.8085             0       1.8085
63906        1   27191979   27251962     92      10  36989       1.8961             0       1.8961
8431         1   27212975   27265567     77       9  36989       1.9752             0       1.9752
10726        1   27223187   27298362     95      10  36989       2.0699             0       2.0699
126695       1   27251047   27311901     65       8  36989       1.7581             0       1.7581
388610       1   27295189   27352377     56       9  36989     -0.15693             0     -0.15693
115572       1   27306511   27364333     78      11  36989     -0.56268             0     -0.56268
6548         1   27400300   27506621    166      10  36989      0.96883             0      0.96883
23038        1   27536007   27660124    197      19  36989      0.59578             0      0.59578
84065        1   27623636   27687891    119      19  36989      0.57473             0      0.57473
84958        1   27643483   27705423    118      22  36989      0.94759             0      0.94759
9064         1   27656670   27718558    113      21  36989       0.8513             0       0.8513
8547         1   27670601   27726315     87      19  36989      0.38855             0      0.38855
388611       1   27680596   27734823     77      17  36989      0.47222             0      0.47222
2827         1   27694148   27747318     57       9  36989     0.090784   -1.3878e-17     0.090784
10163        1   27705734   27841678    194       9  36989     -0.62683             0     -0.62683
27245        1   27835756   27955463    140      17  36989      0.95476             0      0.95476
2268         1   27913800   27986727    111      15  36989       1.5566             0       1.5566
2537         1   27967572   28023724    111      11  36989     -0.11796   -1.3878e-17     -0.11796
199870       1   28027490   28114426    143       6  36989      0.11171   -1.3878e-17      0.11171
23673        1   28074694   28175963    120       7  36989      0.08731   -1.3878e-17      0.08731
5511         1   28132252   28203183     96      12  36989     -0.79632             0     -0.79632
9473         1   28174055   28238196    147      15  36989     -0.56161             0     -0.56161
6118         1   28193035   28266255    251      18  36989      0.21605             0      0.21605
27293        1   28236456   28310663    223      20  36989       0.5246             0       0.5246
55113        1   28261504   28319604    137      24  36989      0.57689             0      0.57689
2140         1   28271855   28440173    369      30  36989     -0.34365             0     -0.34365
5724         1   28448677   28545447    168      25  36989       1.0561             0       1.0561
22826        1   28501789   28584542    229      15  36989      0.55772             0      0.55772
93974        1   28537602   28589616    169      12  36989      0.45454             0      0.45454
83667        1   28560963   28634002    197      19  36989      0.34605             0      0.34605
54797        1   28630513   28687478    119      13  36989       1.1951             0       1.1951
65979        1   28671093   28851881    529      10  36989        1.168             0        1.168
1104         1   28807455   28890708    194      13  36989       1.2995             0       1.2995
54952        1   28854529   28930057    125      16  36989       2.2975             0       2.2975
115273       1   28893712   28946098     61      11  36989       2.0956             0       2.0956
6883         1   28904608   29000416    124      16  36989       1.9792             0       1.9792
10691        1   28970234   29067115    142      14  36989       1.7094             0       1.7094
51441        1   29038133   29121287    124      13  36989       1.2508             0       1.2508
4985         1   29113654   29215208    305      29  36989       3.0901             0       3.0901
2035         1   29188603   29471558    589      26  36989       2.5325             0       2.5325
399474       1   29420937   29475421    125      18  36989       2.3869             0       2.3869
6429         1   29449250   29533637    196      25  36989       1.9308             0       1.9308
51102        1   29494385   29582460    229      25  36989       1.2507             0       1.2507
10076        1   29538028   29678325    359      40  36989      0.85851             0      0.85851
4146         1   31159124   31221432    218      21  36989       1.0451             0       1.0451
7805         1   31180315   31255683    227      30  36989      0.71553             0      0.71553
9672         1   31317313   31406480    265      52  36989      0.32047             0      0.32047
9698         1   31379353   31563838    396      23  36989    -0.051574   -1.3878e-17    -0.051574
79570        1   31627592   31737734    372      22  36989       2.5597             0       2.5597
9410         1   31707415   31794644    229      12  36989       3.0916             0       3.0916
51538        1   31744832   31863569    296      10  36989       3.3752             0       3.3752
2170         1   31813100   31870923    148       9  36989       3.6003             0       3.6003
347735       1   31857412   31932527    268      13  36989       2.7547             0       2.7547
64129        1   32017086   32078290    132      26  36989     -0.71876             0     -0.71876
3061         1   32058290   32118214    112       9  36989     -0.58036             0     -0.58036
553115       1   32070463   32135838    127       9  36989      -0.3508             0      -0.3508
1307         1   32092848   32194768    170      22  36989     -0.86252             0     -0.86252
576          1   32167718   32255494    110      19  36989      -1.0707             0      -1.0707
90853        1   32231023   32306630    145      23  36989      -1.3205             0      -1.3205
8073         1   32347022   32428988    133      21  36989     0.012172   -1.0408e-17     0.012172
10657        1   32454295   32551460     92      15  36989    -0.092471   -1.3878e-17    -0.092471
55116        1   32513503   32593467     91      13  36989      0.64361             0      0.64361
23633        1   32548644   32667169    148      13  36989      0.57706             0      0.57706
200081       1   32620293   32688886     92      10  36989      0.51324             0      0.51324
79140        1   32641202   32695991     75      10  36989      0.49845             0      0.49845
